Sta_i Sta_j latt_i long_i latt_j long_j dist_km corr_window period waveType phase_vel uncertainty
SUR MITU -32.3797 20.8117 -6.0192 34.056 3226.29723021652 1656 5 L 3.8978656848403 0.0593361860386109
SUR TARA -32.3797 20.8117 -3.8892 36.0163 3530.37972194363 1572 5 L 3.50384008184685 0.0612809588835559
SUR KIBA -32.3797 20.8117 -5.3223 36.5695 3414.51043690454 1500 5 L 3.81942224223188 0.0531889169492926
SUR RUNG -32.3797 20.8117 -6.9372 33.518 3109.4734364825 1350 5 L 3.20207509654843 0.0453893465680522
SUR PAND -32.3797 20.8117 -8.9835 33.2415 2890.28724218872 1320 5 L 3.42791091982017 0.0966052749611999
SUR LONG -32.3797 20.8117 -2.7252 36.6983 3679.07244660561 1272 5 L 3.62005505413347 0.0695389951918004
SUR GOMA -32.3797 20.8117 -4.8392 29.6927 3186.06158647411 1260 5 L 3.72016461201798 0.0346895190287614
SUR TUND -32.3797 20.8117 -9.2958 32.7712 2837.5381377287 1212 5 L 3.51699042052531 0.0556694632012102
SUR MBWE -32.3797 20.8117 -4.961 34.3462 3346.46061129615 1164 5 L 3.15649521911404 0.0562056045561775
SUR PUGE -32.3797 20.8117 -4.7145 33.1842 3322.75153065216 1128 5 L 3.69480328910846 0.0426455535710237
SUR AMBA -32.3797 20.8117 -8.106 33.2588 2979.58194697273 1050 5 L 3.83627042067631 0.0731387066161933
SUR INZA -32.3797 20.8117 -5.1168 30.3988 3178.8286021279 960 5 L 3.36003104208577 0.0454212371853399
SUR KOMO -32.3797 20.8117 -3.8422 36.7192 3568.5861765874 948 5 L 3.38638989859217 0.0775554642250535
SUR MTAN -32.3797 20.8117 -7.9073 33.3203 3002.42264193174 894 5 L 3.73427110568594 0.0430277845074156
SUR HALE -32.3797 20.8117 -5.3018 38.617 3523.56726736986 816 5 L 3.69375257413391 0.094521348716846
SUR URAM -32.3797 20.8117 -5.0878 32.0832 3241.13600400333 768 5 L 3.78423259823174 0.0705571858131069
SUR BASO -32.3797 20.8117 -4.3238 35.1382 3446.24334476393 438 5 L 3.10933423952435 0.0389930657156485
SUR TATN -32.3797 20.8117 32.5787 10.5292 7270.71487107234 1062 5 L 3.59090473040534 0.0459380047966325
SUR AAIR -32.3797 20.8117 -9.9546 33.8955 2824.33671803884 384 5 L 3.05033998673895 0.0228687584020221
SUR SCH -32.3797 20.8117 -10.1757 34.0324 2809.25244986938 66 5 L 3.8341890610569 0.0015644692696527
SUR BB32 -32.3797 20.8117 -28.8146 24.9778 561.892321523472 360 5 L 3.86371086505587 0.00780690530324343
SUR BB01 -32.3797 20.8117 -28.307 24.7542 589.41606693333 0 5 L 3.66904259008156 0.0500211324281102
SUR BB02 -32.3797 20.8117 -28.3823 24.5885 572.74365989494 0 5 L 3.21799379875015 0.0571615725404089
SUR BB03 -32.3797 20.8117 -28.408 24.6248 572.737244000234 0 5 L 3.12218915092342 0.0671166232988653
SUR BB04 -32.3797 20.8117 -28.4045 24.5895 570.87814867745 0 5 L 3.59958554812281 0.00559761573877905
SUR BB05 -32.3797 20.8117 -28.4412 24.5798 567.107649743352 0 5 L 3.05634301854336 0.015250063700247
SUR BB06 -32.3797 20.8117 -28.4521 24.6241 568.894317793306 0 5 L 3.01962106676558 0.0435175545696952
SUR BB07 -32.3797 20.8117 -28.4161 24.6923 576.210698301257 0 5 L 3.83222147528282 0.0617390171454084
SUR BB08 -32.3797 20.8117 -28.4285 24.6288 571.215408008078 0 5 L 3.52012941531074 0.0863868222933611
SUR BB09 -32.3797 20.8117 -28.4494 24.6377 569.967582953632 0 5 L 3.09769791816144 0.0908052203186769
SUR BB10 -32.3797 20.8117 -28.4494 24.7542 577.243345018545 0 5 L 3.10801669413676 0.0516996758096945
SUR BB11 -32.3797 20.8117 -28.467 24.5471 562.873583354352 0 5 L 3.14315602208358 0.0559370572403004
SUR BB12 -32.3797 20.8117 -28.5288 24.7108 567.777296661189 0 5 L 3.00457962394732 0.0766681998621487
SUR BB13 -32.3797 20.8117 -28.5394 24.7355 568.449880910055 0 5 L 3.84870922645828 0.0916821270253738
SUR BB14 -32.3797 20.8117 -28.5404 24.6768 564.647311949257 0 5 L 3.98696827478366 0.0505133101798823
SUR BB15 -32.3797 20.8117 -28.5825 24.8975 575.310227356178 0 5 L 3.27142162441752 0.0100750511921236
SUR BB16 -32.3797 20.8117 -28.5801 24.539 552.639082030776 0 5 L 3.50784883082954 0.0585609125701878
SUR BB17 -32.3797 20.8117 -28.5595 24.7077 564.989057791414 0 5 L 3.76288709591074 0.00829626491105439
SUR BB18 -32.3797 20.8117 -28.6702 24.9376 570.780544177519 0 5 L 3.66159619308271 0.0516979014706213
SUR BB19 -32.3797 20.8117 -28.602 24.8324 569.453875200193 0 5 L 3.17104801752545 0.0938557864331842
SUR BB20 -32.3797 20.8117 -28.6327 24.6847 557.369743223413 0 5 L 3.59048317714257 0.044063468076084
SUR BB21 -32.3797 20.8117 -28.6256 24.6711 557.096826167077 0 5 L 3.94191893031128 0.0655913820257141
SUR BB22 -32.3797 20.8117 -28.6306 24.7844 563.966830571609 0 5 L 3.45194570926039 0.0839697420719669
SUR BB23 -32.3797 20.8117 -28.6453 24.8238 565.315614794673 0 5 L 3.53262350247435 0.0553887065791275
SUR BB24 -32.3797 20.8117 -28.6427 24.6323 553.18788359403 0 5 L 3.68006553008336 0.0367189905317367
SUR BB25 -32.3797 20.8117 -28.6718 24.8834 567.056828056658 0 5 L 3.23929060619355 0.0578923492459094
SUR BB26 -32.3797 20.8117 -28.6718 24.968 572.677117384881 0 5 L 3.86688705467251 0.0406776760215226
SUR BB27 -32.3797 20.8117 -28.6743 24.5217 543.526237611292 0 5 L 3.11261514102505 0.0443845836726957
SUR BB28 -32.3797 20.8117 -28.6946 24.5613 544.306786675173 0 5 L 3.3001844012139 0.0401386853814493
SUR BB29 -32.3797 20.8117 -28.7047 24.8436 561.740511013478 0 5 L 3.83336356345313 0.0403628662773607
SUR BB30 -32.3797 20.8117 -28.7963 24.8662 555.81229053598 0 5 L 3.39017593813061 0.0360448893378945
SUR BB31 -32.3797 20.8117 -28.7937 24.9256 560.017732605621 0 5 L 3.14025535926944 0.026013019411244
SUR MTOR -32.3797 20.8117 28.4948 -9.8487 7477.09927814611 276 5 L 3.08681510086583 0.0429397337085805
SUR LWND -32.3797 20.8117 -2.7454 36.0408 3646.52184893449 54 5 L 3.25728278476986 0.0297555384151118
SUR GLUM -32.3797 20.8117 -2.6215 36.1867 3665.68406180596 0 5 L 3.42485841170463 0.0119207259421287
SUR KERM -32.3797 20.8117 -2.8265 35.9794 3635.54277893248 0 5 L 3.49506692380046 0.070640722753756
SUR BROLN -32.3797 20.8117 -21.09967 27.33424 1407.36109873713 0 5 L 3.24357337268095 0.0785070081934006
SUR BTLPN -32.3797 20.8117 -18.78417 25.196014 1568.77397523626 0 5 L 3.07408957686093 0.0393883426981697
SUR CKGRV -32.3797 20.8117 -21.40355 23.771767 1251.0607179172 0 5 L 3.00339412296431 0.0220676891933024
SUR GMARE -32.3797 20.8117 -19.3893 22.162458 1445.50161143723 0 5 L 3.0013005687006 0.0189179670994735
SUR GRTLG -32.3797 20.8117 -21.36191 21.215712 1221.46640668766 0 5 L 3.14248405482097 0.0268075999123376
SUR KDWAN -32.3797 20.8117 -23.38039 24.660793 1066.62813907401 0 5 L 3.17489206533578 0.0138648971592595
SUR KGCAE -32.3797 20.8117 -22.85382 22.206787 1064.51484378478 0 5 L 3.59888561036786 0.0901057905682726
SUR KHWEE -32.3797 20.8117 -21.9464 25.446911 1243.59565047475 0 5 L 3.93937976588424 0.0221184455939078
SUR KOOLE -32.3797 20.8117 -22.99306 20.19555 1041.95539548777 0 5 L 3.48267137539641 0.0376011115924755
SUR KSANE -32.3797 20.8117 -17.80017 25.161894 1673.12742127744 0 5 L 3.52378003696587 0.026487259354859
SUR LKGWB -32.3797 20.8117 -24.11351 21.782303 921.019186882866 0 5 L 3.06835722047083 0.0436327077480103
SUR LPHEP -32.3797 20.8117 -23.36303 25.859613 1115.60606673699 0 5 L 3.173853037365 0.00261071081549049
SUR MAKGR -32.3797 20.8117 -25.81185 24.800846 824.870067143111 0 5 L 3.95467827408045 0.0430596519859417
SUR MREMI -32.3797 20.8117 -22.56967 27.446816 1268.76797829672 0 5 L 3.96155857310366 0.0762414484002993
SUR PHDHD -32.3797 20.8117 -20.19568 24.537193 1399.93989230142 0 5 L 3.00734866110285 0.0680038640460139
SUR PHPEN -32.3797 20.8117 -25.47553 22.857294 790.734523499163 0 5 L 3.70595075424888 0.0645128786607383
SUR QNGWA -32.3797 20.8117 -19.52956 21.174 1424.12856134163 0 5 L 3.55230984450773 0.021810872978328
SUR SKOMA -32.3797 20.8117 -24.51534 23.932789 923.498401851806 0 5 L 3.77236621361304 0.022802832360045
SUR SLIND -32.3797 20.8117 -18.62088 23.500484 1547.84719140665 0 5 L 3.37086471897341 0.0890928821025695
SUR SOOWA -32.3797 20.8117 -20.56285 26.21785 1415.26354401108 0 5 L 3.85637690772826 0.0402433549813444
SUR XAUDM -32.3797 20.8117 -18.53956 21.338222 1534.16175032427 0 5 L 3.31801911749674 0.060863543063499
SUR TOA1 -32.3797 20.8117 13.1529 1.6919 5434.71374257198 0 5 L 3.91019522669448 0.0909098187800882
SUR TOA2 -32.3797 20.8117 13.1477 1.7004 5433.83965278189 0 5 L 3.59159440890744 0.0332571407335551
SUR TOA3 -32.3797 20.8117 13.1422 1.6933 5433.5572354081 0 5 L 3.85306362920992 0.0442397893041165
SUR TOB1 -32.3797 20.8117 13.1613 1.6934 5435.51794841103 0 5 L 3.90435547821794 0.00331794059521274
SUR TOB2 -32.3797 20.8117 13.1532 1.7071 5434.13817701051 0 5 L 3.53242648250013 0.0716497346504382
SUR TOB3 -32.3797 20.8117 13.1376 1.7042 5432.64906572559 0 5 L 3.17930184382179 0.0336532925801063
SUR TOB4 -32.3797 20.8117 13.1386 1.6838 5433.56623649859 0 5 L 3.18771294857527 0.0321927183182924
SUR TOB5 -32.3797 20.8117 13.1536 1.6806 5435.23684059397 0 5 L 3.40385671123021 0.0548566299856964
SUR TORD -32.3797 20.8117 13.1477 1.6947 5434.0671045817 0 5 L 3.04873859278227 0.0552732133178943
SUR SFS2 -32.3797 20.8117 35.1837 -2.4304 7863.27806456215 0 5 L 3.2748114048375 0.0241501741734112
